Date,ADANIENT.NS,ASIANPAINT.NS,BAJFINANCE.NS,HDFCBANK.NS,INFY.NS,MARUTI.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TCS.NS,^NSEI
2020-10-27,313.2889709472656,2100.464111328125,338.2677001953125,583.9811401367188,960.29736328125,6860.8798828125,48.10329818725586,922.5059814453125,443.89404296875,2307.712158203125,11889.400390625
2020-10-28,318.077392578125,2067.058837890625,330.1911926269531,572.851806640625,947.7089233398438,6887.38134765625,47.74351119995117,912.0543212890625,437.2420349121094,2300.737060546875,11729.599609375
2020-10-29,328.1030578613281,2130.13623046875,331.0972900390625,562.243408203125,946.2123413085938,6821.8720703125,46.340354919433594,919.059814453125,430.5899658203125,2309.90576171875,11670.7998046875
2020-10-30,338.87689208984375,2116.7841796875,324.13751220703125,560.514892578125,933.667724609375,6675.662109375,46.700138092041016,931.5745239257812,439.4593811035156,2338.158203125,11642.400390625
2020-11-02,340.2734680175781,2079.78955078125,334.9911193847656,575.5276489257812,943.9676513671875,6582.8857421875,47.275779724121094,851.2945556640625,442.9033203125,2285.295166015625,11669.150390625
2020-11-03,343.9644775390625,2062.36865234375,341.9459228515625,591.0138549804688,935.3843383789062,6626.015625,47.70753479003906,839.0292358398438,458.1888732910156,2310.740234375,11813.5
2020-11-04,350.9974060058594,2076.535400390625,348.8665771484375,595.4893188476562,963.0261840820312,6665.0234375,47.81546401977539,867.5046997070312,476.16351318359375,2327.89306640625,11908.5
2020-11-05,351.8952331542969,2142.436279296875,366.05303955078125,601.0775756835938,971.8735961914062,6798.00634765625,48.642974853515625,886.4581298828125,483.5704040527344,2356.452392578125,12120.2998046875
2020-11-06,351.246826171875,2114.43896484375,370.3484191894531,619.287109375,979.5762939453125,6620.50439453125,48.9307975769043,920.0800170898438,480.40948486328125,2375.535400390625,12263.5498046875
2020-11-09,357.03277587890625,2129.8974609375,378.6012268066406,634.8681640625,1000.5281372070312,6586.52734375,49.25460433959961,929.8515014648438,481.3530578613281,2392.33935546875,12461.0498046875
2020-11-10,358.6288757324219,2105.537109375,412.254150390625,660.0156860351562,960.4736328125,6511.09912109375,50.90962219238281,945.2001342773438,463.1897277832031,2324.7783203125,12631.099609375
2020-11-11,359.2273864746094,2088.260498046875,418.1560363769531,658.2633666992188,988.1595458984375,6572.3427734375,52.060935974121094,905.5928955078125,477.4844665527344,2358.295166015625,12749.150390625
2020-11-12,364.66424560546875,2078.7841796875,421.04571533203125,649.620361328125,983.9780883789062,6552.6953125,51.48527908325195,897.7938232421875,480.50390625,2343.5986328125,12690.7998046875
2020-11-13,367.7068176269531,2086.5849609375,428.661865234375,643.5111694335938,989.6559448242188,6526.24169921875,51.91701889038086,905.2301635742188,479.7490539550781,2331.139404296875,12719.9501953125
2020-11-14,370.3504333496094,2091.036376953125,428.53936767578125,648.6731567382812,997.799072265625,6567.45458984375,52.27680969238281,907.9053955078125,484.98577880859375,2342.984130859375,12719.9501953125
2020-11-17,393.34454345703125,2093.95556640625,439.62799072265625,667.0247802734375,989.216064453125,6691.28466796875,51.305381774902344,903.8018798828125,489.13739013671875,2339.2119140625,12874.2001953125
2020-11-18,393.5440673828125,2101.708740234375,455.8642883300781,667.1431274414062,977.6397094726562,6761.107421875,51.773101806640625,901.0586547851562,484.0422058105469,2304.6416015625,12938.25
2020-11-19,384.81524658203125,2069.117431640625,444.3838195800781,650.8754272460938,965.4912109375,6673.8896484375,51.91701889038086,894.6879272460938,478.7111511230469,2313.635009765625,12771.7001953125
2020-11-20,387.35906982421875,2073.75927734375,461.9473571777344,664.7515258789062,971.3013305664062,6676.33349609375,51.557228088378906,861.292724609375,474.84259033203125,2334.122802734375,12859.0498046875
2020-11-23,408.05877685546875,2092.615966796875,471.3119812011719,660.4655151367188,1003.4329833984375,6697.3232421875,55.047157287597656,884.5083618164062,483.9006042480469,2390.277099609375,12926.4501953125
2020-11-24,406.2132873535156,2113.33837890625,471.2336120605469,681.1140747070312,1003.609130859375,6860.8798828125,54.759334564208984,890.5616455078125,490.7886657714844,2388.346435546875,13055.150390625
2020-11-25,398.28253173828125,2062.033935546875,459.39068603515625,664.3489990234375,982.1292724609375,6762.44873046875,58.14131164550781,883.193359375,477.6261291503906,2370.140869140625,12858.400390625
2020-11-26,400.97601318359375,2062.9912109375,472.27197265625,675.64404296875,979.9725341796875,6703.55322265625,57.709556579589844,885.369873046875,482.81561279296875,2387.07421875,12987.0
2020-11-27,397.43463134765625,2120.421630859375,480.8480529785156,682.3689575195312,968.3521728515625,6743.37548828125,56.486289978027344,875.0315551757812,482.7684326171875,2351.14404296875,12968.9501953125
2020-12-01,420.8776550292969,2134.539794921875,476.17559814453125,678.79345703125,1001.672607421875,6806.53759765625,58.681007385253906,886.4127197265625,508.90478515625,2392.514404296875,13109.0498046875
2020-12-02,452.6504821777344,2216.665283203125,472.53155517578125,666.3143920898438,1004.3574829101562,6906.9814453125,61.05556106567383,887.8864135742188,513.9057006835938,2412.475341796875,13113.75
2020-12-03,446.4654846191406,2308.12255859375,476.7975158691406,652.2250366210938,991.6367797851562,7417.4453125,63.825904846191406,890.5616455078125,517.3024291992188,2377.29150390625,13133.900390625
2020-12-04,444.86944580078125,2334.301513671875,477.5714111328125,656.2031860351562,998.8555908203125,7478.8330078125,64.65342712402344,882.7173461914062,536.92822265625,2393.172119140625,13258.5498046875
2020-12-07,456.4412841796875,2366.653564453125,473.0752258300781,649.880859375,1006.6461181640625,7421.56640625,65.87669372558594,887.9090576171875,549.430419921875,2402.077880859375,13355.75
